Time(sec),VGRF_left_s1,VGRF_left_s2,VGRF_left_s3,VGRF_left_s4,VGRF_left_s5,VGRF_left_s6,VGRF_left_s7,VGRF_left_s8,VGRF_right_s1,VGRF_right_s2,VGRF_right_s3,VGRF_right_s4,VGRF_right_s5,VGRF_right_s6,VGRF_right_s7,VGRF_right_s8,Total_force_left,Total_force_right
0.0100,14.41,3.74,5.83,0,0,0,0,0,0,0,3.74,118.03,115.61,218.13,349.58,131.23,23.98,936.32
0.0200,68.75,7.48,7.81,0,0,0,0,0,0,0,0,102.96,100.43,220.55,354.09,138.82,84.04,916.85
0.0300,160.05,39.49,29.48,0,0,0,0,0,0,0,0,85.47,87.78,218.13,356.4,151.47,229.02,899.25
0.0400,172.15,86.35,70.62,0,0,0,0,0,0,0,0,67.98,70.18,215.82,356.4,161.59,329.12,871.97
0.0500,160.05,130.02,101.86,0,0,0,0,0,0,0,0,45.32,52.91,208.67,354.09,171.71,391.93,832.7
0.0600,146.19,165.22,130.68,0,0,0,0,0,0,0,0,27.72,35.97,194.59,347.27,181.72,442.09,787.27
0.0700,130.24,188.21,152.68,0,0,0,0,0,0,0,0,20.13,25.41,168.52,324.61,191.73,471.13,730.4
0.0800,112.42,198.55,170.5,0,4.29,0,0,0,0,0,0,17.6,23.21,138.27,292.49,201.85,485.76,673.42
0.0900,94.93,204.71,179.96,0,6.49,0,0,0,0,0,0,17.6,23.21,108.24,252.34,211.86,486.09,613.25
0.1000,81.84,210.98,184.69,14.63,36.85,0,6.71,6.71,0,0,0,15.07,21.12,89.1,209,224.4,542.41,558.69
0.1100,84.04,217.14,194.15,20.9,49.94,4.18,11.22,9.02,0,0,0,15.07,21.12,69.85,169.95,240.9,590.59,516.89
0.1200,86.24,219.23,203.5,25.08,60.72,6.27,11.22,9.02,0,0,0,15.07,21.12,47.85,127.93,257.4,621.28,469.37
0.1300,86.24,221.32,208.23,33.44,69.3,6.27,15.73,11.22,0,0,0,12.54,19.03,25.19,73.26,264.44,651.75,394.46
0.1400,86.24,223.41,208.23,37.62,71.5,8.47,15.73,11.22,0,0,0,12.54,19.03,22.66,40.37,229.24,662.42,323.84
0.1500,88.44,225.5,208.23,39.71,75.79,8.47,18.04,11.22,0,0,0,12.54,16.94,17.6,36.3,156.53,675.4,239.91
0.1600,88.44,227.59,210.65,41.8,77.88,8.47,18.04,11.22,0,0,0,10.01,14.74,15.07,30.25,110.99,684.09,181.06
0.1700,92.73,227.59,210.65,41.8,77.88,8.47,18.04,11.22,0,0,0,10.01,12.65,12.54,24.2,81.84,688.38,141.24
0.1800,92.73,231.77,210.65,41.8,77.88,8.47,18.04,11.22,0,0,0,7.48,8.47,7.48,18.15,58.63,692.56,100.21
0.1900,94.93,231.77,210.65,41.8,77.88,8.47,18.04,11.22,0,0,0,4.95,6.27,4.95,12.1,33.44,694.76,61.71
0.2000,97.13,233.86,208.23,41.8,77.88,8.47,18.04,11.22,0,0,0,4.95,4.18,0,3.96,16.72,696.63,29.81
0.2100,97.13,233.86,208.23,41.8,77.88,8.47,18.04,11.22,0,0,0,0,0,0,6.05,8.36,696.63,14.41
0.2200,97.13,233.86,205.92,43.89,77.88,8.47,18.04,11.22,0,0,0,0,0,0,3.96,5.5,696.41,9.46
0.2300,97.13,233.86,205.92,43.89,77.88,8.47,18.04,11.22,0,0,0,0,0,0,3.96,5.5,696.41,9.46
0.2400,94.93,231.77,203.5,43.89,77.88,8.47,18.04,11.22,0,0,0,0,0,0,0,0,689.7,0
0.2500,94.93,229.68,201.19,43.89,80.08,8.47,18.04,13.53,0,0,0,0,0,0,0,0,689.81,0
0.2600,92.73,227.59,196.46,45.98,80.08,8.47,18.04,13.53,0,0,0,0,0,0,0,0,682.88,0
0.2700,90.53,223.41,194.15,45.98,80.08,8.47,20.24,13.53,0,0,0,0,0,0,0,5.5,676.39,5.5
0.2800,88.44,221.32,191.73,48.07,80.08,8.47,20.24,13.53,0,0,0,0,0,0,0,0,671.88,0
0.2900,86.24,219.23,187,50.16,80.08,8.47,20.24,13.53,0,0,0,0,0,0,0,0,664.95,0
0.3000,86.24,217.14,184.69,50.16,77.88,8.47,20.24,13.53,0,0,0,0,0,0,0,0,658.35,0
0.3100,84.04,215.05,182.27,50.16,77.88,8.47,20.24,13.53,0,0,0,0,0,0,0,0,651.64,0
0.3200,84.04,215.05,182.27,52.25,75.79,8.47,20.24,13.53,0,0,0,0,0,0,0,0,651.64,0
0.3300,84.04,212.96,179.96,52.25,75.79,10.56,20.24,13.53,0,0,0,0,0,0,0,0,649.33,0
0.3400,84.04,210.98,177.54,52.25,75.79,10.56,20.24,13.53,0,0,0,0,0,0,0,0,644.93,0
0.3500,84.04,208.89,177.54,54.34,75.79,10.56,20.24,13.53,0,0,0,0,0,0,0,0,644.93,0
0.3600,81.84,206.8,175.23,54.34,77.88,10.56,20.24,13.53,0,0,0,0,0,0,0,0,640.42,0
0.3700,81.84,204.71,172.81,56.54,77.88,10.56,20.24,13.53,0,0,0,0,0,0,0,0,638.11,0
0.3800,79.64,202.62,172.81,56.54,80.08,10.56,22.55,15.73,0,0,0,0,0,0,0,0,640.53,0
0.3900,77.55,200.64,170.5,58.63,84.37,10.56,22.55,15.73,0,0,0,0,0,0,0,0,640.53,0
0.4000,73.15,196.46,168.19,62.81,86.57,10.56,22.55,15.73,0,0,0,0,0,0,0,0,636.02,0
0.4100,70.95,194.37,165.88,65.01,90.86,12.65,24.75,15.73,0,0,0,0,0,0,0,0,640.2,0
0.4200,66.66,190.19,163.68,69.19,95.15,12.65,24.75,15.73,0,0,0,0,0,0,0,0,638,0
0.4300,64.46,186.12,161.48,73.48,99.44,12.65,27.06,18.04,0,0,0,0,0,0,0,0,642.73,0
0.4400,60.06,184.03,157.08,77.66,103.73,14.74,27.06,18.04,0,0,0,0,0,0,0,0,642.4,0
0.4500,57.97,177.87,154.88,84.04,110.22,14.74,29.26,20.24,0,0,0,0,0,0,0,0,649.22,0
0.4600,53.79,173.69,150.48,90.42,116.71,16.94,31.57,20.24,0,0,0,0,0,0,0,0,653.84,0
0.4700,49.61,167.53,146.08,96.8,123.2,19.03,33.77,20.24,0,0,0,0,0,0,0,0,656.26,0
0.4800,47.52,160.82,139.48,103.07,131.89,19.03,38.28,22.55,0,0,0,0,0,0,0,0,662.64,0
0.4900,43.45,152.02,132.88,107.36,138.49,21.12,42.79,24.75,0,0,0,0,0,0,0,0,662.86,0
