Time(sec),VGRF_left_s1,VGRF_left_s2,VGRF_left_s3,VGRF_left_s4,VGRF_left_s5,VGRF_left_s6,VGRF_left_s7,VGRF_left_s8,VGRF_right_s1,VGRF_right_s2,VGRF_right_s3,VGRF_right_s4,VGRF_right_s5,VGRF_right_s6,VGRF_right_s7,VGRF_right_s8,Total_force_left,Total_force_right
0.0100,196.68,190.96,55.77,127.27,16.94,33.22,6.05,17.6,111.43,77.55,52.69,45.21,0,23.65,0,0,644.49,310.53
0.0200,196.68,188.76,55.77,127.27,16.94,33.22,6.05,17.6,111.43,77.55,52.69,45.21,0,23.65,0,0,642.29,310.53
0.0300,194.15,188.76,55.77,124.96,16.94,33.22,6.05,17.6,111.43,77.55,52.69,45.21,0,21.34,0,0,637.45,308.22
0.0400,194.15,188.76,55.77,124.96,16.94,33.22,6.05,17.6,113.3,77.55,52.69,45.21,0,21.34,0,0,637.45,310.09
0.0500,194.15,186.45,55.77,124.96,16.94,35.09,7.59,17.6,115.28,79.86,52.69,45.21,0,21.34,0,0,638.55,314.38
0.0600,191.73,184.25,55.77,124.96,16.94,35.09,7.59,19.36,119.46,79.86,55.11,45.21,0,21.34,0,0,635.69,320.98
0.0700,189.31,179.63,55.77,122.76,16.94,35.09,7.59,19.36,121.55,82.28,55.11,45.21,0,21.34,0,0,626.45,325.49
0.0800,186.89,177.43,53.24,122.76,16.94,37.07,9.13,19.36,125.84,82.28,55.11,45.21,0,21.34,0,0,622.82,329.78
0.0900,184.47,172.81,55.77,122.76,19.03,37.07,9.13,19.36,130.02,84.59,57.75,48.07,0,21.34,0,0,620.4,341.77
0.1000,179.63,168.3,53.24,120.56,19.03,37.07,10.67,19.36,132.22,87.01,57.75,48.07,0,21.34,0,0,607.86,346.39
0.1100,174.79,161.92,50.82,120.56,19.03,39.05,10.67,19.36,136.4,91.74,60.5,48.07,0,21.34,0,0,596.2,358.05
0.1200,167.53,153.56,50.82,120.56,19.03,41.03,12.21,19.36,142.78,94.05,63.25,50.82,0,23.65,0,0,584.1,374.55
0.1300,157.63,145.2,48.4,118.25,21.12,41.03,13.75,19.36,146.96,98.78,66,50.82,0,23.65,0,0,564.74,386.21
0.1400,145.31,132.66,45.98,116.05,21.12,42.9,15.18,19.36,155.43,103.51,66,53.68,0,23.65,0,0,538.56,402.27
0.1500,130.57,115.94,41.14,113.85,23.21,44.88,16.72,21.12,163.9,110.66,71.39,56.54,0,26.07,0,0,507.43,428.56
0.1600,110.99,98.34,36.3,109.34,23.21,46.86,18.26,21.12,175.34,118.03,76.89,59.4,0,28.49,0,0,464.42,458.15
0.1700,93.28,78.54,29.04,107.14,25.41,48.84,21.34,21.12,191.51,128.04,79.64,62.48,0,30.8,0,0,424.71,492.47
0.1800,73.37,56.54,24.2,100.54,25.41,50.71,24.42,22.88,205.48,138.05,85.03,68.75,0,33.22,0,0,378.07,530.53
0.1900,53.35,42.79,16.94,89.54,25.41,52.69,27.5,22.88,224.07,148.06,90.53,71.94,0,33.22,0,0,331.1,567.82
