Time(sec),VGRF_left_s1,VGRF_left_s2,VGRF_left_s3,VGRF_left_s4,VGRF_left_s5,VGRF_left_s6,VGRF_left_s7,VGRF_left_s8,VGRF_right_s1,VGRF_right_s2,VGRF_right_s3,VGRF_right_s4,VGRF_right_s5,VGRF_right_s6,VGRF_right_s7,VGRF_right_s8,Total_force_left,Total_force_right
0.0100,24.09,12.87,5.5,2.31,0,0,0,0,9.79,8.25,10.01,20.68,14.85,233.53,339.79,106.26,44.77,743.16
0.0200,129.36,71.39,11,3.52,0,0,0,0,9.79,6.6,7.15,20.68,16.5,231.77,332.97,103.18,215.27,728.64
0.0300,229.02,144.21,33.11,7.04,0,2.53,0,0,9.79,8.25,8.58,14.3,16.5,237.16,324.39,103.18,415.91,722.15
0.0400,230.78,197.67,59.4,40.15,0,3.85,0,0,9.79,6.6,8.58,14.3,18.15,237.16,310.75,103.18,531.85,708.51
0.0500,245.19,225.72,81.07,57.97,0,10.45,0,0,7.37,4.95,7.15,12.65,21.45,237.16,297.22,103.18,620.4,691.13
0.0600,239.8,220.55,85.8,60.83,0,14.41,0,0,7.37,6.6,7.15,14.3,19.8,235.4,273.35,100.1,621.39,664.07
0.0700,227.26,213.51,81.07,60.83,0,19.58,0,5.5,7.37,6.6,8.58,11.11,24.75,226.27,252.67,97.02,607.75,634.37
0.0800,223.63,215.27,87.34,69.41,0,31.46,0,6.82,6.16,3.3,5.72,14.3,24.75,205.26,237.16,93.94,633.93,590.59
0.0900,218.24,220.55,85.8,70.84,0,47.19,0,11,4.84,4.95,7.15,12.65,29.81,182.6,212.3,87.89,653.62,542.19
0.1000,220,229.13,88.88,77.99,0,55.11,7.15,13.75,2.42,3.3,5.72,15.84,29.81,158.29,183.15,81.73,692.01,480.26
0.1100,227.26,234.3,95.15,79.42,5.5,60.72,12.98,16.5,2.42,4.95,4.29,14.3,31.46,126.94,156.09,78.65,731.83,419.1
0.1200,232.65,244.64,99.77,85.14,5.5,66.33,15.84,15.18,0,3.3,4.29,14.3,34.76,96.47,120.89,74.14,765.05,348.15
0.1300,241.56,255.09,109.12,86.57,9.68,73.48,27.5,19.25,0,4.95,4.29,12.65,29.81,63.25,83.27,67.98,822.25,266.2
0.1400,250.58,265.43,117.04,93.72,11.11,80.52,34.76,22,0,3.3,0,7.92,28.05,48.62,57.97,63.36,875.16,209.22
0.1500,261.36,275.77,126.94,96.58,13.86,84.7,41.91,24.75,0,3.3,2.86,6.27,23.1,35.53,39.93,54.23,925.87,165.22
0.1600,268.51,282.81,133.43,102.3,13.86,91.85,49.17,26.18,0,0,0,3.08,19.8,29.59,35.86,49.83,968.11,138.16
0.1700,273.9,288.2,140.03,108.02,15.29,97.46,55,27.5,0,3.3,2.86,0,16.5,26.07,31.68,41.03,1005.4,121.44
0.1800,275.66,293.7,141.68,110.88,18.04,100.32,59.4,26.18,2.42,3.3,4.29,0,14.85,20.13,30.36,38.06,1025.86,113.41
0.1900,275.66,299.09,138.38,113.96,18.04,104.5,62.37,27.5,2.42,0,4.29,0,8.25,16.61,24.75,29.26,1039.5,85.58
0.2000,273.9,299.09,140.03,120.12,20.9,105.93,66.77,28.93,3.63,3.3,4.29,0,6.6,11.77,17.93,16.06,1055.67,63.58
0.2100,272.03,295.46,138.38,120.12,22.22,110.22,68.31,27.5,3.63,3.3,5.72,0,6.6,7.04,8.25,4.4,1054.24,38.94
0.2200,270.27,293.7,136.73,126.28,20.9,113.08,69.74,30.36,3.63,4.95,4.29,0,4.95,2.31,5.5,2.86,1061.06,28.49
0.2300,268.51,291.83,140.03,126.28,19.47,111.65,71.28,31.68,3.63,3.3,5.72,0,3.3,2.31,4.07,0,1060.73,22.33
0.2400,264.88,290.07,135.08,127.82,20.9,113.08,71.28,30.36,3.63,3.3,2.86,0,3.3,0,4.07,2.86,1053.47,20.02
0.2500,261.36,282.81,138.38,127.82,23.65,116.16,74.25,30.36,4.84,4.95,7.15,0,3.3,0,0,0,1054.79,20.24
0.2600,255.97,274.01,136.73,130.9,22.22,119.24,77.22,31.68,3.63,3.3,5.72,0,3.3,0,2.75,0,1047.97,18.7
0.2700,248.71,268.84,135.08,132.55,26.4,117.7,81.73,31.68,3.63,0,4.29,0,0,0,2.75,0,1042.69,10.67
0.2800,239.8,258.5,133.43,132.55,27.83,122.32,87.67,33.11,4.84,4.95,5.72,0,0,0,0,0,1035.21,15.51
0.2900,230.78,249.81,130.24,137.17,29.26,123.86,95.15,33.11,4.84,0,2.86,0,3.3,0,0,0,1029.38,11
0.3000,220,239.47,126.94,137.17,29.26,130.02,102.63,33.11,4.84,4.95,5.72,0,0,0,0,0,1018.6,15.51
0.3100,209.22,225.72,123.64,141.79,32.01,132.99,105.6,37.18,4.84,4.95,4.29,0,0,0,0,0,1008.15,14.08
0.3200,198.44,217.03,118.69,143.33,32.01,132.99,111.54,35.86,4.84,4.95,5.72,0,0,0,0,0,989.89,15.51
0.3300,189.42,208.23,113.85,144.87,32.01,136.07,117.81,37.18,4.84,3.3,5.72,0,0,0,0,0,979.44,13.86
0.3400,182.16,199.43,110.66,146.41,36.19,136.07,119.46,37.18,4.84,4.95,5.72,0,0,0,0,0,967.56,15.51
0.3500,175.01,192.39,104.5,146.41,37.62,140.69,124.3,37.18,4.84,4.95,5.72,0,0,0,0,0,958.1,15.51
0.3600,169.62,185.35,104.5,149.49,37.62,142.23,125.84,39.93,4.84,4.95,5.72,0,0,0,0,0,954.58,15.51
0.3700,164.34,180.07,102.85,152.68,38.94,143.77,129.14,39.93,4.84,0,5.72,0,0,0,0,0,951.72,10.56
0.3800,160.82,176.55,98.23,154.22,38.94,145.31,130.68,39.93,3.63,0,5.72,0,0,0,0,0,944.68,9.35
0.3900,157.3,167.75,98.23,152.68,40.37,148.39,132.33,41.36,4.84,3.3,5.72,0,0,0,0,0,938.41,13.86
0.4000,152.13,166.1,96.69,157.3,40.37,148.39,133.98,41.36,4.84,3.3,5.72,0,0,0,0,0,936.32,13.86
0.4100,148.61,164.34,93.61,158.84,41.8,151.36,133.98,42.68,4.84,3.3,5.72,0,0,0,0,0,935.22,13.86
