Time(sec),VGRF_left_s1,VGRF_left_s2,VGRF_left_s3,VGRF_left_s4,VGRF_left_s5,VGRF_left_s6,VGRF_left_s7,VGRF_left_s8,VGRF_right_s1,VGRF_right_s2,VGRF_right_s3,VGRF_right_s4,VGRF_right_s5,VGRF_right_s6,VGRF_right_s7,VGRF_right_s8,Total_force_left,Total_force_right
0.0100,53.79,225.5,113.08,62.81,30.36,19.03,27.06,11.22,4.51,6.27,9.46,0,82.83,105.82,285.56,44.66,542.85,539.11
0.0200,60.06,238.04,119.68,69.19,34.65,21.12,27.06,11.22,4.51,6.27,9.46,0,60.06,103.4,266.75,47.41,581.02,497.86
0.0300,62.26,246.4,126.28,75.57,39.05,23.21,31.57,11.22,4.51,6.27,7.59,0,42.35,96.25,235.51,53.02,615.56,445.5
0.0400,64.46,252.67,132.88,81.95,45.54,25.41,31.57,13.53,0,6.27,7.59,0,35.97,84.26,187,73.15,648.01,394.24
0.0500,66.66,256.85,137.28,90.42,54.23,27.5,36.08,13.53,4.51,6.27,7.59,0,31.79,67.54,132.55,93.5,682.55,343.75
0.0600,68.75,261.03,141.68,96.8,62.92,31.79,40.59,15.73,0,4.18,7.59,0,27.5,47.85,87.67,113.52,719.29,288.31
0.0700,68.75,263.12,146.08,103.07,73.59,33.88,45.1,18.04,0,4.18,5.61,0,25.41,25.19,50.38,118.58,751.63,229.35
0.0800,70.95,263.12,150.48,105.27,82.17,35.97,51.81,18.04,0,4.18,5.61,0,23.21,10.01,26.18,99.33,777.81,168.52
0.0900,73.15,265.21,159.28,107.36,92.95,40.26,60.94,18.04,0,4.18,5.61,0,21.12,4.95,18.15,73.15,817.19,127.16
0.1000,75.35,265.21,168.19,107.36,99.44,42.35,68.09,18.04,0,4.18,7.59,0,19.03,0,14.08,61.49,844.03,106.37
0.1100,77.55,265.21,177.54,107.36,105.82,44.44,77.55,20.24,0,4.18,7.59,0,16.94,0,10.01,53.02,875.71,91.74
