Time(sec),VGRF_left_s1,VGRF_left_s2,VGRF_left_s3,VGRF_left_s4,VGRF_left_s5,VGRF_left_s6,VGRF_left_s7,VGRF_left_s8,VGRF_right_s1,VGRF_right_s2,VGRF_right_s3,VGRF_right_s4,VGRF_right_s5,VGRF_right_s6,VGRF_right_s7,VGRF_right_s8,Total_force_left,Total_force_right
0.0100,204.49,70.4,95.15,48.07,15.18,76.23,91.74,49.61,162.14,88.33,70.29,72.93,23.21,81.84,63.69,44.66,650.87,607.09
0.0200,204.49,70.4,97.46,48.07,15.18,76.23,91.74,49.61,162.14,88.33,68.09,70.4,25.41,79.53,63.69,44.66,653.18,602.25
0.0300,204.49,70.4,95.15,48.07,15.18,76.23,91.74,49.61,162.14,88.33,70.29,72.93,23.21,81.84,63.69,44.66,650.87,607.09
0.0400,204.49,68.42,95.15,48.07,15.18,76.23,91.74,49.61,162.14,88.33,68.09,72.93,25.41,81.84,63.69,44.66,648.89,607.09
0.0500,204.49,68.42,97.46,48.07,17.27,76.23,91.74,49.61,162.14,90.42,68.09,72.93,23.21,81.84,63.69,47.41,653.29,609.73
0.0600,202.51,68.42,95.15,48.07,15.18,76.23,91.74,49.61,159.94,88.33,68.09,72.93,23.21,81.84,63.69,47.41,646.91,605.44
0.0700,202.51,68.42,95.15,48.07,17.27,76.23,91.74,49.61,159.94,88.33,70.29,72.93,23.21,81.84,63.69,47.41,649,607.64
0.0800,202.51,68.42,95.15,48.07,15.18,76.23,91.74,49.61,159.94,88.33,70.29,72.93,23.21,81.84,63.69,47.41,646.91,607.64
0.0900,202.51,68.42,95.15,48.07,15.18,76.23,91.74,49.61,159.94,88.33,68.09,72.93,25.41,81.84,63.69,47.41,646.91,607.64
0.1000,202.51,68.42,95.15,48.07,15.18,76.23,91.74,49.61,159.94,88.33,70.29,72.93,25.41,81.84,63.69,47.41,646.91,609.84
0.1100,200.53,68.42,95.15,48.07,15.18,76.23,91.74,49.61,159.94,88.33,68.09,72.93,25.41,81.84,63.69,47.41,644.93,607.64
0.1200,202.51,68.42,95.15,48.07,15.18,76.23,91.74,49.61,159.94,88.33,68.09,72.93,23.21,81.84,63.69,47.41,646.91,605.44
0.1300,200.53,68.42,95.15,45.98,15.18,76.23,91.74,49.61,159.94,88.33,68.09,72.93,25.41,81.84,63.69,47.41,642.84,607.64
0.1400,200.53,68.42,92.95,48.07,15.18,76.23,91.74,49.61,159.94,88.33,70.29,72.93,23.21,81.84,63.69,47.41,642.73,607.64
0.1500,200.53,66.44,95.15,45.98,15.18,76.23,91.74,49.61,159.94,88.33,68.09,72.93,23.21,81.84,63.69,47.41,640.86,605.44
0.1600,200.53,68.42,95.15,48.07,17.27,76.23,91.74,49.61,159.94,88.33,70.29,72.93,25.41,81.84,66.11,47.41,647.02,612.26
0.1700,200.53,68.42,95.15,45.98,15.18,73.81,91.74,49.61,159.94,90.42,70.29,72.93,25.41,81.84,63.69,47.41,640.42,611.93
0.1800,202.51,68.42,95.15,45.98,17.27,76.23,91.74,49.61,159.94,88.33,68.09,72.93,25.41,84.26,63.69,47.41,646.91,610.06
0.1900,202.51,68.42,95.15,45.98,15.18,76.23,91.74,49.61,159.94,88.33,70.29,72.93,25.41,81.84,63.69,47.41,644.82,609.84
0.2000,202.51,68.42,95.15,45.98,15.18,73.81,91.74,49.61,162.14,88.33,68.09,72.93,23.21,81.84,63.69,47.41,642.4,607.64
0.2100,204.49,68.42,95.15,48.07,15.18,76.23,91.74,49.61,159.94,88.33,68.09,72.93,23.21,81.84,63.69,47.41,648.89,605.44
0.2200,204.49,68.42,95.15,48.07,15.18,73.81,91.74,49.61,159.94,88.33,68.09,72.93,25.41,81.84,63.69,47.41,646.47,607.64
0.2300,206.58,68.42,95.15,45.98,15.18,73.81,91.74,49.61,162.14,88.33,68.09,72.93,25.41,81.84,63.69,47.41,646.47,609.84
0.2400,204.49,68.42,97.46,48.07,17.27,73.81,91.74,49.61,162.14,88.33,68.09,72.93,23.21,81.84,63.69,47.41,650.87,607.64
0.2500,206.58,68.42,95.15,45.98,15.18,73.81,89.32,49.61,162.14,88.33,70.29,72.93,23.21,81.84,63.69,47.41,644.05,609.84
0.2600,206.58,68.42,97.46,45.98,15.18,73.81,89.32,49.61,162.14,88.33,70.29,72.93,23.21,79.53,61.27,47.41,646.36,605.11
0.2700,206.58,70.4,95.15,45.98,15.18,73.81,91.74,49.61,162.14,88.33,68.09,72.93,23.21,79.53,63.69,47.41,648.45,605.33
0.2800,206.58,68.42,97.46,45.98,15.18,73.81,91.74,49.61,162.14,90.42,68.09,70.4,23.21,79.53,61.27,47.41,648.78,602.47
0.2900,206.58,68.42,97.46,45.98,17.27,73.81,89.32,49.61,162.14,90.42,68.09,70.4,25.41,79.53,61.27,47.41,648.45,604.67
0.3000,208.56,70.4,97.46,48.07,15.18,73.81,89.32,49.61,164.45,90.42,68.09,70.4,23.21,79.53,61.27,44.66,652.41,602.03
0.3100,208.56,70.4,97.46,48.07,15.18,73.81,89.32,49.61,164.45,88.33,70.29,70.4,23.21,77.11,58.85,44.66,652.41,597.3
0.3200,212.63,72.38,99.66,48.07,17.27,76.23,87.01,49.61,164.45,90.42,70.29,70.4,23.21,77.11,58.85,44.66,662.86,599.39
0.3300,214.61,72.38,99.66,50.16,15.18,76.23,84.59,49.61,166.76,90.42,68.09,70.4,23.21,74.69,56.54,44.66,662.42,594.77
0.3400,218.68,74.36,101.86,50.16,15.18,76.23,82.28,49.61,166.76,90.42,68.09,67.98,23.21,74.69,54.45,41.8,668.36,587.4
0.3500,222.75,76.34,101.86,52.25,15.18,76.23,79.86,49.61,169.07,90.42,68.09,67.98,21.12,72.27,50.38,39.05,674.08,578.38
0.3600,224.84,78.32,101.86,52.25,15.18,78.54,77.55,47.3,171.38,90.42,68.09,65.45,21.12,69.85,46.42,36.19,675.84,568.92
0.3700,228.8,82.28,104.06,54.34,15.18,78.54,75.13,47.3,173.69,88.33,65.89,65.45,21.12,67.54,42.35,33.44,685.63,557.81
0.3800,232.87,84.37,106.37,56.54,17.27,78.54,75.13,47.3,173.69,88.33,65.89,62.92,19.03,65.12,40.37,30.69,698.39,546.04
0.3900,238.92,86.35,106.37,58.63,15.18,80.85,72.82,47.3,176.11,86.13,65.89,60.39,19.03,62.7,36.3,27.83,706.42,534.38
0.4000,242.99,88.33,108.57,58.63,15.18,80.85,72.82,47.3,176.11,84.04,63.8,57.97,16.94,60.28,34.32,25.08,714.67,518.54
0.4100,246.95,90.31,110.77,60.72,15.18,80.85,70.4,47.3,176.11,81.95,61.6,55.44,16.94,57.97,32.23,22.33,722.48,504.57
0.4200,249.04,92.29,110.77,62.81,15.18,80.85,70.4,47.3,176.11,79.86,61.6,52.91,16.94,55.44,30.25,19.47,728.64,492.58
0.4300,253,94.27,113.08,65.01,15.18,83.27,68.09,47.3,176.11,79.86,61.6,52.91,14.74,50.38,28.27,19.47,739.2,483.34
0.4400,259.16,96.25,115.28,65.01,15.18,83.27,65.67,47.3,178.42,75.57,59.4,47.85,14.74,47.85,24.2,16.72,747.12,464.75
0.4500,263.12,98.23,115.28,67.1,15.18,83.27,63.36,45.1,178.42,73.48,59.4,47.85,14.74,45.32,24.2,13.86,750.64,457.27
0.4600,267.19,102.19,117.48,69.19,15.18,83.27,60.94,45.1,178.42,71.28,57.2,42.79,12.65,42.79,22.11,13.86,760.54,441.1
0.4700,269.17,104.17,117.48,71.28,15.18,83.27,60.94,45.1,180.73,69.19,55.11,42.79,12.65,40.26,20.13,11.11,766.59,431.97
0.4800,273.24,106.15,117.48,71.28,15.18,83.27,58.63,45.1,180.73,67.1,55.11,40.26,10.56,37.73,18.15,8.36,770.33,418
0.4900,273.24,106.15,117.48,73.48,15.18,83.27,56.32,45.1,180.73,67.1,53.13,37.73,10.56,35.2,16.06,8.36,770.22,408.87
0.5000,275.22,108.13,119.68,73.48,15.18,83.27,56.32,45.1,183.04,64.9,53.13,35.2,10.56,32.67,16.06,8.36,776.38,403.92
0.5100,275.22,108.13,119.68,73.48,15.18,85.58,56.32,45.1,185.46,62.81,51.26,32.67,8.47,30.14,14.08,5.5,778.69,390.39
0.5200,275.22,108.13,119.68,75.57,15.18,85.58,56.32,45.1,185.46,62.81,51.26,32.67,8.47,27.72,14.08,5.5,780.78,387.97
0.5300,273.24,106.15,119.68,75.57,15.18,85.58,56.32,45.1,187.77,60.72,49.39,30.14,8.47,27.72,12.1,0,776.82,376.31
0.5400,271.26,106.15,119.68,75.57,15.18,88,56.32,45.1,187.77,60.72,49.39,30.14,8.47,25.19,12.1,0,777.26,373.78
0.5500,271.26,106.15,119.68,75.57,15.18,88,58.63,45.1,190.08,60.72,49.39,30.14,8.47,25.19,12.1,0,779.57,376.09
0.5600,269.17,104.17,119.68,75.57,15.18,88,58.63,45.1,192.39,60.72,49.39,30.14,8.47,25.19,10.01,0,775.5,376.31
0.5700,269.17,104.17,119.68,75.57,15.18,88,58.63,45.1,197.12,60.72,49.39,30.14,8.47,25.19,10.01,0,775.5,381.04
0.5800,267.19,102.19,119.68,75.57,15.18,88,60.94,45.1,199.43,62.81,51.26,30.14,8.47,22.66,10.01,0,773.85,384.78
0.5900,265.21,100.21,119.68,73.48,15.18,88,60.94,45.1,201.74,62.81,51.26,30.14,8.47,22.66,10.01,0,767.8,387.09
