Time(sec),VGRF_left_s1,VGRF_left_s2,VGRF_left_s3,VGRF_left_s4,VGRF_left_s5,VGRF_left_s6,VGRF_left_s7,VGRF_left_s8,VGRF_right_s1,VGRF_right_s2,VGRF_right_s3,VGRF_right_s4,VGRF_right_s5,VGRF_right_s6,VGRF_right_s7,VGRF_right_s8,Total_force_left,Total_force_right
0.0100,8.69,9.9,13.31,107.8,113.74,64.79,101.42,33,31.35,115.39,68.42,52.47,89.21,35.97,57.2,29.15,452.65,479.16
0.0200,5.72,7.92,11.44,107.8,110.22,64.79,104.39,30.8,33.77,122.54,73.26,54.45,89.21,35.97,55.22,31.79,443.08,496.21
0.0300,0,7.92,9.57,104.72,110.22,64.79,104.39,30.8,33.77,127.27,80.41,54.45,91.3,35.97,55.22,31.79,432.41,510.18
0.0400,0,3.96,7.59,101.75,106.81,62.04,107.25,30.8,33.77,134.42,82.83,54.45,89.21,35.97,55.22,29.15,420.2,515.02
0.0500,0,3.96,5.72,92.73,99.99,62.04,104.39,28.6,36.19,141.57,87.67,56.54,91.3,35.97,55.22,31.79,397.43,536.25
0.0600,0,0,3.74,86.68,93.17,59.29,104.39,24.2,36.19,146.3,92.4,59.07,91.3,35.97,53.24,31.79,371.47,546.26
0.0700,0,0,0,74.58,86.46,56.54,101.42,22,36.19,153.45,94.82,61.6,89.21,38.06,51.26,31.79,341,556.38
0.0800,0,0,0,62.48,72.93,50.82,98.56,17.6,36.19,162.91,99.66,64.24,89.21,38.06,49.28,31.79,302.39,571.34
0.0900,0,0,0,48.4,59.4,50.82,98.56,15.4,38.61,172.7,101.97,66.77,87.23,38.06,47.3,31.79,272.58,584.43
0.1000,0,0,0,37.62,48.84,50.82,101.42,15.4,38.61,182.6,104.39,69.41,87.23,38.06,45.32,31.79,254.1,597.41
0.1100,0,0,0,26.84,38.39,50.82,104.39,15.4,41.03,192.5,109.23,71.94,85.14,38.06,43.34,31.79,235.84,613.03
0.1200,0,0,0,18.81,27.94,50.82,107.25,15.4,41.03,202.51,111.65,77.11,83.16,40.15,41.36,34.43,220.22,631.4
0.1300,0,0,0,10.67,20.9,53.68,107.25,15.4,41.03,209.88,116.82,82.28,83.16,40.15,43.34,34.43,207.9,651.09
0.1400,0,0,0,8.03,17.38,50.82,101.42,15.4,43.45,217.36,119.46,84.92,83.16,42.35,43.34,34.43,193.05,668.47
0.1500,0,0,0,5.28,13.97,42.35,87.01,17.6,43.45,222.31,122.1,90.09,85.14,42.35,43.34,34.43,166.21,683.21
0.1600,0,0,0,5.28,10.45,31.02,72.49,15.4,43.45,227.26,122.1,92.62,87.23,44.44,43.34,37.18,134.64,697.62
0.1700,0,0,0,0,10.45,19.69,52.47,11,43.45,229.79,124.74,95.26,89.21,44.44,45.32,34.43,93.61,706.64
0.1800,0,0,0,0,6.93,14.08,41.91,8.8,43.45,232.32,124.74,97.79,91.3,44.44,45.32,34.43,71.72,713.79
0.1900,0,0,0,0,6.93,8.47,31.46,6.6,43.45,232.32,124.74,100.43,93.39,44.44,47.3,37.18,53.46,723.25
0.2000,0,0,0,0,6.93,5.61,26.18,4.4,43.45,232.32,124.74,100.43,93.39,46.53,47.3,37.18,43.12,725.34
0.2100,0,0,0,0,6.93,5.61,18.37,0,43.45,232.32,124.74,100.43,95.37,44.44,49.28,37.18,30.91,727.21
0.2200,0,0,0,0,0,0,15.73,0,43.45,229.79,122.1,102.96,95.37,46.53,49.28,37.18,15.73,726.66
0.2300,0,0,0,0,0,0,13.09,0,43.45,227.26,119.46,105.6,95.37,46.53,49.28,37.18,13.09,724.13
0.2400,0,0,0,0,0,0,10.45,0,43.45,222.31,119.46,105.6,97.46,46.53,51.26,37.18,10.45,723.25
0.2500,0,0,0,0,0,0,10.45,0,43.45,219.78,116.82,108.13,97.46,46.53,51.26,39.82,10.45,723.25
0.2600,0,0,0,0,0,0,10.45,0,43.45,214.83,114.18,108.13,99.55,46.53,53.24,37.18,10.45,717.09
0.2700,0,0,0,0,0,0,10.45,0,43.45,212.41,111.65,110.77,99.55,46.53,53.24,37.18,10.45,714.78
0.2800,0,0,0,0,0,0,10.45,0,43.45,209.88,109.23,113.3,101.53,48.62,55.22,39.82,10.45,721.05
0.2900,0,0,0,0,0,0,10.45,0,41.03,207.46,106.81,113.3,101.53,48.62,55.22,39.82,10.45,713.79
0.3000,0,0,0,0,0,0,10.45,0,41.03,202.51,104.39,115.94,103.62,48.62,57.2,39.82,10.45,713.13
0.3100,0,0,0,0,0,0,10.45,0,41.03,199.98,104.39,118.58,103.62,48.62,59.29,39.82,10.45,715.33
0.3200,0,0,0,0,0,0,10.45,0,41.03,197.56,101.97,121.33,105.6,50.82,59.29,39.82,10.45,717.42
0.3300,0,0,0,0,0,0,10.45,0,41.03,192.5,99.66,121.33,107.69,50.82,61.38,39.82,10.45,714.23
0.3400,0,0,0,0,0,0,7.81,0,41.03,190.08,99.66,124.08,107.69,50.82,61.38,39.82,7.81,714.56
0.3500,0,0,0,0,0,0,7.81,0,41.03,187.55,97.24,126.83,107.69,52.91,63.47,39.82,7.81,716.54
0.3600,0,0,0,0,0,0,7.81,0,41.03,185.13,97.24,129.58,107.69,52.91,63.47,42.46,7.81,719.51
0.3700,0,0,0,0,0,0,7.81,0,41.03,182.6,94.82,132.33,107.69,52.91,63.47,42.46,7.81,717.31
0.3800,0,0,0,0,0,0,7.81,0,41.03,182.6,92.4,135.08,109.78,52.91,63.47,42.46,7.81,719.73
0.3900,0,0,0,0,0,0,7.81,0,41.03,182.6,89.98,137.83,109.78,55,63.47,42.46,7.81,722.15
0.4000,0,0,0,0,0,0,7.81,0,41.03,180.18,87.67,140.58,107.69,55,63.47,42.46,7.81,718.08
0.4100,0,0,0,0,0,0,7.81,0,41.03,177.65,85.25,143.33,107.69,55,63.47,42.46,7.81,715.88
0.4200,0,0,0,0,0,0,7.81,0,41.03,175.23,82.83,146.08,105.6,57.2,63.47,42.46,7.81,713.9
0.4300,0,0,0,0,0,0,7.81,0,41.03,172.7,80.41,151.58,105.6,57.2,63.47,45.1,7.81,717.09
0.4400,0,0,0,0,0,0,7.81,0,41.03,170.28,75.68,154.33,107.69,57.2,65.56,45.1,7.81,716.87
0.4500,0,0,0,0,0,0,7.81,0,41.03,167.75,73.26,159.83,107.69,59.51,65.56,45.1,7.81,719.73
0.4600,0,0,0,0,0,0,7.81,0,38.61,162.91,70.84,162.58,107.69,59.51,67.65,45.1,7.81,714.89
0.4700,0,0,0,0,0,0,7.81,0,38.61,160.49,68.42,165.33,107.69,61.93,69.74,45.1,7.81,717.31
0.4800,0,0,0,0,0,0,7.81,0,38.61,158.18,63.69,170.39,109.78,61.93,69.74,45.1,7.81,717.42
0.4900,0,0,0,0,0,0,7.81,0,38.61,153.45,58.85,172.92,109.78,64.35,71.83,45.1,7.81,714.89
0.5000,0,0,0,0,0,0,7.81,0,38.61,148.61,56.54,177.98,109.78,66.66,73.92,47.74,7.81,719.84
