Time(sec),VGRF_left_s1,VGRF_left_s2,VGRF_left_s3,VGRF_left_s4,VGRF_left_s5,VGRF_left_s6,VGRF_left_s7,VGRF_left_s8,VGRF_right_s1,VGRF_right_s2,VGRF_right_s3,VGRF_right_s4,VGRF_right_s5,VGRF_right_s6,VGRF_right_s7,VGRF_right_s8,Total_force_left,Total_force_right
0.0100,8.58,9.68,8.25,0,0,9.13,26.07,8.25,185.68,157.85,189.31,91.52,46.31,96.47,119.35,61.82,69.96,948.31
0.0200,8.58,8.03,6.82,0,0,3.85,11.55,5.5,187.22,159.5,190.96,94.49,43.01,94.93,117.81,60.28,44.33,948.2
0.0300,8.58,8.03,5.5,3.52,0,5.17,4.29,4.07,188.87,161.15,194.26,95.92,46.31,97.9,120.89,63.36,39.16,968.66
0.0400,8.58,6.38,6.82,0,0,0,4.29,2.75,188.87,161.15,192.61,94.49,43.01,100.98,120.89,63.36,28.82,965.36
0.0500,8.58,8.03,4.07,2.31,0,0,2.86,4.07,188.87,161.15,192.61,97.46,46.31,100.98,120.89,61.82,29.92,970.09
0.0600,6.82,6.38,4.07,0,0,0,0,4.07,188.87,161.15,192.61,95.92,43.01,103.95,122.43,61.82,21.34,969.76
0.0700,6.82,6.38,2.75,2.31,0,0,0,2.75,187.22,161.15,190.96,97.46,44.66,102.52,120.89,60.28,21.01,965.14
0.0800,6.82,6.38,2.75,2.31,0,2.53,0,2.75,185.68,161.15,187.66,97.46,46.31,103.95,122.43,60.28,23.54,964.92
0.0900,6.82,6.38,5.5,2.31,0,0,0,2.75,182.49,161.15,187.66,99,44.66,103.95,123.97,61.82,23.76,964.7
0.1000,6.82,6.38,2.75,0,0,2.53,0,2.75,180.84,157.85,184.47,95.92,46.31,105.49,120.89,60.28,21.23,952.05
0.1100,6.82,6.38,2.75,2.31,0,0,0,4.07,177.65,156.2,186.01,99,47.96,105.49,122.43,61.82,22.33,956.56
0.1200,6.82,6.38,2.75,0,0,0,0,2.75,176.11,154.55,181.17,97.46,46.31,105.49,122.43,60.28,18.7,943.8
0.1300,6.82,6.38,2.75,2.31,0,2.53,0,0,174.46,154.55,177.87,97.46,43.01,103.95,123.97,60.28,20.79,935.55
0.1400,5.06,4.84,5.5,2.31,0,0,0,0,172.92,151.25,176.33,99,43.01,105.49,122.43,58.74,17.71,929.17
0.1500,6.82,6.38,4.07,0,0,0,0,2.75,169.73,151.25,174.68,100.43,47.96,103.95,122.43,58.74,20.02,929.17
0.1600,5.06,4.84,2.75,0,0,0,0,2.75,169.73,149.6,173.03,100.43,47.96,107.03,122.43,60.28,15.4,930.49
0.1700,5.06,6.38,4.07,0,0,0,0,0,168.19,149.6,173.03,99,46.31,105.49,120.89,58.74,15.51,921.25
0.1800,5.06,6.38,2.75,0,0,0,0,2.75,166.76,149.6,169.73,103.4,47.96,103.95,119.35,58.74,16.94,919.49
0.1900,5.06,6.38,4.07,0,0,0,0,2.75,165.33,149.6,168.19,101.97,46.31,107.03,119.35,57.2,18.26,914.98
0.2000,5.06,4.84,2.75,0,0,0,0,2.75,165.33,147.95,168.19,103.4,46.31,107.03,117.81,58.74,15.4,914.76
0.2100,5.06,4.84,0,0,0,0,0,2.75,165.33,147.95,166.65,104.94,44.66,107.03,117.81,57.2,12.65,911.57
0.2200,5.06,4.84,0,0,0,0,0,2.75,163.9,147.95,166.65,103.4,47.96,105.49,116.27,57.2,12.65,908.82
0.2300,5.06,4.84,2.75,0,0,0,0,0,163.9,147.95,165.11,104.94,43.01,107.03,117.81,58.74,12.65,908.49
0.2400,5.06,4.84,2.75,0,0,0,0,0,163.9,147.95,165.11,107.91,47.96,108.46,114.73,54.23,12.65,910.25
0.2500,5.06,4.84,0,0,0,0,0,0,162.47,147.95,163.57,110.88,46.31,108.46,117.81,57.2,9.9,914.65
0.2600,3.41,3.19,4.07,0,0,0,0,0,162.47,147.95,163.57,110.88,46.31,110,113.19,54.23,10.67,908.6
0.2700,5.06,4.84,0,0,0,0,0,0,161.04,146.3,165.11,112.42,44.66,110,116.27,57.2,9.9,913
0.2800,3.41,4.84,4.07,0,0,0,0,0,161.04,146.3,163.57,115.5,47.96,111.54,111.65,57.2,12.32,914.76
0.2900,3.41,4.84,0,0,0,0,0,2.75,159.61,146.3,160.49,117.15,47.96,114.73,116.27,54.23,11,916.74
0.3000,5.06,4.84,0,0,0,0,0,0,158.29,146.3,158.95,118.69,47.96,113.08,116.27,57.2,9.9,916.74
0.3100,3.41,4.84,2.75,0,0,0,0,0,155.43,144.65,157.41,118.69,44.66,114.73,116.27,57.2,11,909.04
0.3200,3.41,4.84,0,0,0,0,0,0,154,143,154.33,121.88,47.96,116.49,114.73,54.23,8.25,906.62
0.3300,3.41,4.84,0,0,0,0,0,0,151.14,141.35,154.33,121.88,47.96,118.25,114.73,54.23,8.25,903.87
0.3400,3.41,4.84,0,0,0,0,0,0,148.39,139.7,154.33,124.96,46.31,120.01,116.27,57.2,8.25,907.17
0.3500,3.41,4.84,0,0,0,0,0,0,144.1,136.51,149.82,126.61,47.96,121.77,116.27,55.77,8.25,898.81
0.3600,3.41,4.84,2.75,0,0,0,0,0,141.24,134.86,146.74,129.69,46.31,123.42,116.27,55.77,11,894.3
0.3700,3.41,4.84,0,0,0,0,0,0,135.63,131.56,145.2,132.88,49.61,125.18,117.81,57.2,8.25,895.07
0.3800,3.41,4.84,0,0,0,0,0,0,131.34,129.91,139.04,136.07,51.26,130.46,119.35,58.74,8.25,896.17
0.3900,3.41,4.84,0,0,0,0,0,0,125.73,124.96,134.42,139.15,49.61,130.46,120.89,57.2,8.25,882.42
0.4000,3.41,4.84,0,0,0,0,0,0,118.69,121.66,129.91,142.34,52.91,135.63,122.43,58.74,8.25,882.31
0.4100,3.41,4.84,2.75,0,0,0,0,0,112.97,116.71,128.37,142.34,49.61,135.63,127.05,60.28,11,872.96
0.4200,3.41,4.84,0,0,0,0,0,0,106.15,111.76,120.67,148.72,54.56,139.15,128.59,61.82,8.25,871.42
0.4300,3.41,4.84,0,0,0,0,0,0,98.12,107.14,114.51,150.26,52.91,140.91,128.59,64.9,8.25,857.34
0.4400,3.41,4.84,2.75,0,0,0,0,0,90.09,102.52,108.35,150.26,56.21,146.08,134.64,66.44,11,854.59
0.4500,3.41,4.84,0,0,0,0,0,0,82.06,94.82,102.19,154.99,54.56,149.6,137.72,67.98,8.25,843.92
0.4600,3.41,4.84,0,0,0,0,0,0,74.03,91.74,99,158.18,56.21,154.77,139.26,67.98,8.25,841.17
0.4700,3.41,4.84,0,0,0,0,0,0,64.57,84.04,88.22,161.26,59.51,161.81,145.42,71.06,8.25,835.89
0.4800,0,3.19,0,0,0,0,0,0,54.23,76.34,81.95,166.1,57.97,161.81,145.42,75.57,3.19,819.39
0.4900,8.58,4.84,0,0,0,0,0,0,45.54,68.64,72.71,166.1,61.05,168.74,149.93,77.11,13.42,809.82
0.5000,36.08,4.84,0,0,0,0,0,0,38.17,62.48,64.9,171.27,57.97,173.91,153.01,81.73,40.92,803.44
0.5100,152.13,19.36,9.57,0,0,0,0,2.75,32.01,54.45,57.2,176.44,59.51,177.43,154.55,83.27,183.81,794.86
0.5200,250.58,42.13,24.86,2.31,0,2.53,0,0,27.06,42.9,48.62,179.85,62.59,184.36,159.17,83.27,322.41,787.82
0.5300,241.56,58.3,46.86,3.52,0,2.53,0,4.07,23.43,33,35.75,179.85,59.51,186.12,160.71,87.89,356.84,766.26
0.5400,230.78,82.94,64.02,2.31,0,2.53,2.86,2.75,18.48,23.1,25.74,176.44,57.97,186.12,163.79,90.97,388.19,742.61
0.5500,221.87,100.87,82.72,0,0,0,0,2.75,15.95,14.85,20.02,169.51,52.91,184.36,163.79,92.51,408.21,713.9
0.5600,218.24,117.37,93.61,4.73,0,0,0,0,13.53,11.55,17.16,161.26,54.56,186.12,168.52,92.51,433.95,705.21
0.5700,212.85,125.84,101.31,12.98,0,2.53,0,2.75,11,8.25,14.3,151.8,49.61,186.12,170.17,95.48,458.26,686.73
0.5800,205.59,129.14,109.12,18.92,0,10.45,7.15,8.25,9.79,6.6,11.44,139.15,44.66,184.36,170.17,97.02,488.62,663.19
0.5900,201.96,134.2,115.39,21.23,0,18.26,21.67,15.18,7.37,4.95,10.01,124.96,38.06,177.43,168.52,98.56,527.89,629.86
0.6000,205.59,137.5,123.64,22.44,4.18,28.82,28.93,16.5,7.37,4.95,8.58,109.34,34.76,179.19,171.71,95.48,567.6,611.38
0.6100,209.22,142.56,135.08,21.23,5.5,37.95,43.45,17.93,6.16,3.3,7.15,94.49,26.4,170.5,168.52,97.02,612.92,573.54
0.6200,216.48,145.97,143.33,22.44,6.93,41.91,53.57,22,4.84,3.3,8.58,81.07,23.1,165.33,170.17,95.48,652.63,551.87
0.6300,221.87,150.92,148.28,22.44,11.11,41.91,60.83,23.43,3.63,0,7.15,69.08,16.5,151.36,171.71,95.48,680.79,514.91
