Time(sec),VGRF_left_s1,VGRF_left_s2,VGRF_left_s3,VGRF_left_s4,VGRF_left_s5,VGRF_left_s6,VGRF_left_s7,VGRF_left_s8,VGRF_right_s1,VGRF_right_s2,VGRF_right_s3,VGRF_right_s4,VGRF_right_s5,VGRF_right_s6,VGRF_right_s7,VGRF_right_s8,Total_force_left,Total_force_right
0.0100,307.56,115.72,195.14,33.11,2.75,11.77,7.15,5.5,154,70.18,128.37,15.84,11.55,11.77,34.43,7.26,678.7,433.4
0.0200,302.17,115.72,193.38,33.11,2.75,11.77,8.69,5.5,158.29,71.72,131.45,19.03,9.9,11.77,34.43,5.83,673.09,442.42
0.0300,293.37,114.07,193.38,35.42,4.18,14.41,11.55,8.25,161.04,73.26,134.42,19.03,11.55,10.67,34.43,7.26,674.63,451.66
0.0400,282.81,110.77,187.88,36.63,4.18,17.05,20.24,8.25,168.19,74.8,139.04,15.84,9.9,11.77,33.11,4.4,667.81,457.05
0.0500,268.51,105.82,182.38,36.63,5.5,19.58,28.93,12.32,174.46,74.8,142.12,19.03,11.55,11.77,33.11,4.4,659.67,471.24
0.0600,248.71,100.87,175.01,37.84,8.36,22.22,36.19,13.75,184.03,79.42,149.82,17.49,13.2,10.67,35.86,4.4,642.95,494.89
0.0700,225.5,92.73,163.02,38.94,11.11,24.86,43.45,13.75,195.25,82.5,155.87,17.49,9.9,11.77,38.61,7.26,613.36,518.65
0.0800,193.05,81.29,146.63,38.94,13.86,28.82,53.57,15.18,204.71,85.58,165.11,17.49,13.2,11.77,39.93,5.83,571.34,543.62
0.0900,157.3,68.2,125.29,38.94,16.72,31.46,62.37,13.75,217.47,88.66,173.03,19.03,13.2,12.98,38.61,4.4,514.03,567.38
0.1000,118.91,53.46,99.77,37.84,20.9,34.1,74.25,16.5,230.23,91.74,182.82,22.22,13.2,14.19,42.68,7.26,455.73,604.34
0.1100,77.44,37.18,76.45,35.42,23.65,36.74,84.7,16.5,246.07,96.36,195.8,23.87,14.85,14.19,46.86,8.8,388.08,646.8
0.1200,46.42,24.31,48.29,30.69,20.9,37.95,92.18,16.5,265.1,104.06,208.89,22.22,19.8,14.19,49.61,7.26,317.24,691.13
0.1300,36.08,16.17,27.61,24.75,20.9,37.95,101.09,16.5,282.92,108.68,218.68,25.41,19.8,15.4,52.36,8.8,281.05,732.05
0.1400,29.26,14.52,17.93,18.92,16.72,35.42,105.6,15.18,299.86,113.41,231.88,27.06,19.8,18.92,55.11,10.23,253.55,776.27
0.1500,27.5,12.87,16.5,11.77,12.54,31.46,102.63,15.18,313.5,120.01,240.13,28.6,21.45,20.13,56.54,8.8,230.45,809.16
0.1600,25.74,11.33,13.75,8.25,6.93,23.54,99.55,16.5,325.38,123.31,248.38,30.25,24.75,23.65,56.54,10.23,205.59,842.49
0.1700,24.09,11.33,12.43,7.04,5.5,14.41,86.13,15.18,333.85,123.31,253.33,31.79,26.4,23.65,62.37,10.23,176.11,864.93
0.1800,22.33,9.68,12.43,7.04,5.5,7.81,62.37,11,340.67,129.91,259.93,28.6,26.4,26.07,63.91,10.23,138.16,885.72
0.1900,22.33,9.68,12.43,5.83,4.18,6.49,27.5,5.5,344.08,129.91,264.88,33.44,28.05,28.38,66.88,11.66,93.94,907.28
0.2000,22.33,8.03,12.43,5.83,4.18,3.85,10.12,0,349.25,134.86,268.18,33.44,28.05,29.59,69.85,11.66,66.77,924.88
