Time(sec),VGRF_left_s1,VGRF_left_s2,VGRF_left_s3,VGRF_left_s4,VGRF_left_s5,VGRF_left_s6,VGRF_left_s7,VGRF_left_s8,VGRF_right_s1,VGRF_right_s2,VGRF_right_s3,VGRF_right_s4,VGRF_right_s5,VGRF_right_s6,VGRF_right_s7,VGRF_right_s8,Total_force_left,Total_force_right
0.0100,326.92,174.79,182.38,40.15,38.94,69.19,129.14,24.75,6.16,0,7.15,3.08,0,0,0,0,986.26,16.39
0.0200,321.64,173.03,182.38,40.15,41.8,69.19,137.17,24.75,6.16,0,7.15,3.08,0,0,0,0,990.11,16.39
0.0300,316.36,169.51,178.75,40.15,41.8,69.19,142.01,24.75,7.37,3.3,5.72,0,0,0,0,0,982.52,16.39
0.0400,309.32,164.34,178.75,38.94,41.8,70.62,150.04,24.75,4.84,0,7.15,3.08,0,0,0,0,978.56,15.07
0.0500,302.17,164.34,176.88,38.94,44.55,73.48,154.88,24.75,6.16,0,5.72,3.08,0,0,0,0,979.99,14.96
0.0600,296.89,162.69,173.25,40.15,45.98,73.48,164.45,26.18,4.84,0,5.72,3.08,0,0,0,0,983.07,13.64
0.0700,289.85,159.39,173.25,40.15,47.3,73.48,167.75,26.18,6.16,3.3,5.72,0,0,0,0,0,977.35,15.18
0.0800,282.81,157.63,169.62,41.36,47.3,79.09,176,27.5,4.84,0,5.72,0,0,0,0,0,981.31,10.56
0.0900,275.66,155.98,167.97,42.57,48.73,79.09,184.8,28.93,4.84,0,4.29,0,0,0,0,0,983.73,9.13
0.1000,266.64,154.33,167.97,43.67,48.73,83.38,193.6,27.5,4.84,0,5.72,0,0,0,0,0,985.82,10.56
0.1100,257.73,149.27,163.02,46.09,48.73,86.13,202.29,30.36,4.84,0,5.72,0,0,0,0,0,983.62,10.56
0.1200,245.19,145.97,161.37,46.09,52.91,90.42,212.85,30.36,4.84,3.3,5.72,0,0,0,0,0,985.16,13.86
0.1300,232.65,144.21,156.42,50.82,52.91,94.6,221.65,31.68,3.63,0,5.72,0,0,0,0,0,984.94,9.35
0.1400,221.87,139.26,151.47,53.13,54.34,98.89,231.88,31.68,3.63,0,2.86,0,0,0,0,0,982.52,6.49
0.1500,207.46,135.85,144.98,56.76,54.34,104.5,240.35,34.43,3.63,0,4.29,0,0,0,0,0,978.67,7.92
0.1600,193.05,130.79,136.73,59.4,57.2,111.65,247.17,38.61,3.63,3.3,5.72,0,0,0,0,0,974.6,12.65
0.1700,176.77,124.08,131.89,63.69,60.17,117.7,257.4,41.36,3.63,0,5.72,0,0,0,0,0,973.06,9.35
0.1800,159.06,119.13,121.99,69.41,61.6,123.86,269.28,44.11,3.63,0,4.29,0,0,0,0,0,968.44,7.92
0.1900,143.33,112.42,113.85,72.27,61.6,130.02,282.81,48.29,3.63,0,2.86,0,0,0,0,0,964.59,6.49
0.2000,124.19,104.17,101.31,77.99,66,139.15,292.82,51.04,3.63,0,5.72,0,0,0,0,0,956.67,9.35
0.2100,106.7,94.38,90.42,82.28,68.97,148.39,307.78,56.54,3.63,0,2.86,0,0,0,0,0,955.46,6.49
0.2200,89.54,82.94,77.99,88,70.4,159.06,321.09,59.4,3.63,0,5.72,0,0,0,0,0,948.42,9.35
0.2300,70.51,73.04,65.56,95.15,71.94,170.06,329.34,66.88,2.42,0,5.72,0,0,0,0,0,942.48,8.14
0.2400,51.59,61.6,48.29,100.87,73.37,181.61,339.79,71.28,3.63,0,4.29,0,0,0,0,0,928.4,7.92
0.2500,37.84,43.67,31.68,108.02,73.37,194.92,345.29,74.36,3.63,0,2.86,0,0,0,0,0,909.15,6.49
0.2600,29.26,29.15,22,110.88,74.8,206.58,348.92,78.76,2.42,0,4.29,0,0,0,0,0,900.35,6.71
0.2700,24.09,22.66,16.5,110.88,71.94,216.48,354.31,86.24,2.42,0,5.72,0,0,0,0,0,903.1,8.14
0.2800,22.33,17.82,15.18,108.02,68.97,229.79,356.18,92.18,3.63,0,4.29,0,0,0,0,0,910.47,7.92
0.2900,20.57,16.17,12.43,100.87,64.57,236.39,357.94,96.69,2.42,0,5.72,0,0,0,0,0,905.63,8.14
0.3000,18.92,16.17,11,89.43,60.17,244.64,359.81,101.2,3.63,0,4.29,0,0,0,0,0,901.34,7.92
0.3100,17.16,16.17,8.25,73.7,55.77,251.35,365.2,105.6,3.63,0,5.72,0,0,0,0,0,893.2,9.35
0.3200,17.16,16.17,8.25,56.76,48.73,253,368.83,111.65,3.63,0,5.72,0,0,0,0,0,880.55,9.35
0.3300,15.4,14.52,8.25,43.67,43.12,254.65,367.07,116.27,3.63,0,5.72,0,0,0,0,0,862.95,9.35
0.3400,15.4,14.52,6.82,33.11,37.62,249.59,367.07,119.35,4.84,0,4.29,0,0,0,0,0,843.48,9.13
