Time(sec),VGRF_left_s1,VGRF_left_s2,VGRF_left_s3,VGRF_left_s4,VGRF_left_s5,VGRF_left_s6,VGRF_left_s7,VGRF_left_s8,VGRF_right_s1,VGRF_right_s2,VGRF_right_s3,VGRF_right_s4,VGRF_right_s5,VGRF_right_s6,VGRF_right_s7,VGRF_right_s8,Total_force_left,Total_force_right
0.0100,31.79,80.85,92.62,101.75,59.4,125.95,130.24,46.2,69.63,175.23,89.98,165.33,56.54,155.65,113.85,47.74,668.8,873.95
0.0200,31.79,80.85,92.62,104.72,59.4,125.95,130.24,46.2,72.6,175.23,89.98,165.33,56.54,155.65,111.65,47.74,671.77,874.72
0.0300,31.79,80.85,92.62,101.75,59.4,125.95,130.24,46.2,72.6,175.23,89.98,165.33,56.54,153.23,113.85,47.74,668.8,874.5
0.0400,31.79,80.85,92.62,104.72,59.4,125.95,130.24,46.2,72.6,175.23,89.98,162.58,54.67,153.23,113.85,47.74,671.77,869.88
0.0500,31.79,80.85,92.62,101.75,59.4,125.95,127.38,46.2,72.6,175.23,87.67,165.33,54.67,153.23,111.65,47.74,665.94,868.12
0.0600,31.79,80.85,94.93,101.75,59.4,125.95,127.38,46.2,72.6,175.23,89.98,162.58,56.54,153.23,111.65,45.1,668.25,866.91
0.0700,31.79,83.27,94.93,104.72,59.4,125.95,127.38,46.2,75.57,177.65,89.98,162.58,54.67,153.23,111.65,45.1,673.64,870.43
0.0800,31.79,83.27,97.35,101.75,59.4,125.95,127.38,46.2,75.57,177.65,89.98,162.58,54.67,153.23,111.65,45.1,673.09,870.43
0.0900,31.79,83.27,97.35,104.72,62.7,125.95,127.38,46.2,75.57,177.65,92.4,162.58,54.67,153.23,111.65,45.1,679.36,872.85
0.1000,34.76,83.27,97.35,104.72,59.4,128.81,130.24,46.2,78.54,177.65,92.4,162.58,54.67,150.81,111.65,45.1,684.75,873.4
0.1100,34.76,85.58,99.77,104.72,59.4,128.81,127.38,46.2,81.4,180.18,92.4,159.83,54.67,148.39,109.45,45.1,686.62,871.42
0.1200,34.76,88,99.77,104.72,62.7,128.81,127.38,46.2,84.37,180.18,94.82,157.08,54.67,148.39,107.36,45.1,692.34,871.97
0.1300,34.76,90.42,104.5,104.72,59.4,128.81,124.52,46.2,87.34,182.6,94.82,154.33,54.67,145.97,105.27,45.1,693.33,870.1
