Time(sec),VGRF_left_s1,VGRF_left_s2,VGRF_left_s3,VGRF_left_s4,VGRF_left_s5,VGRF_left_s6,VGRF_left_s7,VGRF_left_s8,VGRF_right_s1,VGRF_right_s2,VGRF_right_s3,VGRF_right_s4,VGRF_right_s5,VGRF_right_s6,VGRF_right_s7,VGRF_right_s8,Total_force_left,Total_force_right
0.0100,206.58,256.85,154.88,123.97,62.92,10.56,20.24,15.73,0,0,0,0,0,0,0,0,851.73,0
0.0200,204.49,258.94,154.88,128.15,65.01,10.56,20.24,15.73,0,0,0,0,0,0,0,0,858,0
0.0300,202.51,258.94,150.48,130.24,65.01,10.56,20.24,18.04,0,0,0,0,0,0,0,0,856.02,0
0.0400,198.44,256.85,146.08,134.31,65.01,10.56,20.24,18.04,0,0,0,0,0,0,0,0,849.53,0
0.0500,190.3,252.67,141.68,136.4,65.01,10.56,20.24,18.04,0,0,0,0,0,0,0,0,834.9,0
0.0600,184.25,248.49,135.08,140.58,65.01,10.56,22.55,18.04,0,0,0,0,0,0,0,0,824.56,0
0.0700,176.22,244.31,128.48,142.67,65.01,10.56,22.55,18.04,0,0,0,0,0,0,0,0,807.84,0
0.0800,168.08,238.04,121.88,144.76,65.01,12.65,22.55,18.04,0,0,0,0,0,0,0,0,791.01,0
0.0900,160.05,231.77,115.28,148.83,67.21,12.65,22.55,18.04,0,0,0,0,0,0,0,0,776.38,0
0.1000,152.13,225.5,108.57,150.92,67.21,12.65,22.55,18.04,0,0,0,0,0,0,0,0,757.57,0
0.1100,144.21,219.23,104.06,155.1,69.3,12.65,22.55,20.24,0,0,0,0,0,0,0,0,747.34,0
0.1200,136.18,212.96,97.46,159.17,71.5,12.65,24.75,20.24,0,0,0,0,0,0,0,0,734.91,0
0.1300,128.26,206.8,92.95,163.35,73.59,12.65,24.75,20.24,0,0,0,0,0,0,0,0,722.59,0
0.1400,122.32,200.64,88.55,167.53,80.08,12.65,24.75,20.24,0,0,0,0,0,0,0,0,716.76,0
0.1500,114.4,194.37,86.24,173.8,84.37,14.74,27.06,22.55,0,0,0,0,0,0,0,0,717.53,0
